"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"35112","NM_001363427.1",1.28449556781659,0.300236239629009,NA,1.03592691565409,1.21929722853285
"35113","NM_001346719.2",0.999895694512427,0.853868528250643,NA,0.184184742738584,0.418357633526987
"35114","NM_001346720.2",1.52448062343309,0.485418174788977,NA,0.697614717875532,1.25727898337213
"35115","NM_001362808.2",0,1,NA,0,0.0262331890427225
"35116","NM_001362807.2",0.0624462041535308,0.96288162136647,NA,0.046537781557141,1.04987739820809
"35117","NM_001346713.2",-0.536791132938753,0.784799373100614,NA,-0.273070044309663,0.906642762950108
"35118","NM_001346715.2",NA,NA,NA,NA,0
"35119","NM_001099401.2",1.04763478153522,0.362769909886852,NA,0.91009974340057,1.97937853907792
"35120","NM_001099400.2",1.79105099743001,0.128008973273723,NA,1.52200042870448,1.8499316477608
"35121","NM_001346717.2",-2.02495481260363,0.268054946266724,NA,-1.10755291839892,1.87321755106381
"35122","NM_001301139.2",0.983589354621839,0.301447865410749,NA,1.03333347810672,5.37445850838032
"35123","NM_001362809.2",0,1,NA,0,0.164822378314022
"35124","NM_015068.3",-0.18685764980962,0.766673936761199,NA,-0.296728316440853,10.6036277549938
"35125","NM_001184961.1",-0.18685764980962,0.766673936761199,NA,-0.296728316440853,10.6036277549938
"35126","NM_001172437.2",0.193153206544491,0.803771541118883,NA,0.248469014785997,5.37395167872888
"35127","NM_001166160.2",-0.115638169892851,0.89431322702113,NA,-0.132848461803699,2.75978612115832
"35128","NM_001166163.1",-0.207635141609841,0.860848804516422,NA,-0.175293772907176,1.43810042537498
"35129","NM_001166161.1",0.572845095450798,0.545020658335875,NA,0.605238319028791,2.89080575314708
"35130","NM_001166162.1",0.0621275829612967,0.952867034236991,NA,0.0591068103699429,2.34420356213726
"35131","NM_000446.7",-0.90288856019323,0.899721593600753,NA,-0.126013051157292,0.0814625997392251
"35132","NM_000940.3",NA,NA,NA,NA,0
"35133","NM_000305.3",-0.132525682294462,0.562409969704386,NA,-0.579265605100471,37.0314283448113
"35134","NM_016116.3",1.05869134320478,0.35452013771083,NA,0.925857312920757,1.43868010036783
"35135","NM_002612.4",0.560514660228584,0.202790397197518,NA,1.27364178303372,8.62320367526814
"35136","NM_005222.4",-0.501149345977457,0.29768521402802,NA,-1.04141019263443,8.7909639125295
"35137","NM_005221.6",-0.19287905016971,0.696182706383303,NA,-0.390478559754345,8.12017230951188
"35138","NM_013998.3",1.02065544986574,0.886725067597739,NA,0.142449370928318,0.193409190723329
