"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"34180","NM_001350827.2",NA,NA,NA,NA,0
"34181","NM_001136020.3",0.636201088894891,0.317294302962265,NA,1.00003348581115,9.65014799964279
"34182","NM_001350832.2",NA,NA,NA,NA,0
"34183","NM_001350838.2",0,1,NA,0,0.165560891617536
"34184","NM_001350836.2",NA,NA,NA,NA,0
"34185","NM_001350828.2",NA,NA,NA,NA,0
"34186","NM_001350830.2",NA,NA,NA,NA,0
"34187","NM_001350823.2",-3.5743678327388,0.61905056356675,NA,-0.497196394739232,0.684359742639135
"34188","NM_001350834.2",NA,NA,NA,NA,0
"34189","NM_001350819.2",-3.77172605356677,0.352684646280627,NA,-0.929394559489873,1.51993412142054
"34190","NM_001350833.2",NA,NA,NA,NA,0
"34191","NM_001350821.2",0.839628269391718,0.907944251983623,NA,0.11563193526679,0.253881951953302
"34192","NM_001350835.2",-0.385400883807766,0.510841805369915,NA,-0.657527483156195,5.74534674266413
"34193","NM_001350826.2",0.207560852133791,0.88521053571075,NA,0.144367175107438,0.959093628248808
"34194","NM_001350831.2",0.776120100762541,0.665954917891669,NA,0.431706258866475,0.930525084475164
"34195","NM_001276478.2",0.521395271926836,0.354295499504219,NA,0.926289599399747,5.97600756543663
"34196","NM_152745.3",NA,NA,NA,NA,0
"34197","NM_014660.4",0.199122302141179,0.750333642861112,NA,0.318199459329927,4.42089439319874
"34198","NM_001007157.2",0.164005015946955,0.499208332931562,NA,0.675735908809631,29.3462987413159
"34199","NM_015204.3",NA,NA,NA,NA,0
"34200","NM_001134232.2",0.198096435122122,0.592070358499817,NA,0.535838229352718,12.2148642255265
