"","symbol","log2FC","pvalue","padj","statistic","baseMean"
"3270","NM_004161.5",-0.000724711746437254,0.995176438897634,0.997001892469442,-0.00604547414635273,139.416681409645
"3271","NM_001219.5",-0.000935917228138573,0.99499608102882,0.997001892469442,-0.00627152350025343,87.1551728496636
"3272","NM_012405.4",0.000705109603961647,0.996032700709522,0.997464942074217,0.00497229277655094,87.8920427012529
"3273","NM_001000.4",-0.000602046758760507,0.996247407814742,0.997464942074217,-0.00470319417644259,5996.63291553513
"3274","NM_006621.7",-0.000479164475328923,0.996914622532947,0.99751255106239,-0.00386695683572017,122.993539479667
"3275","NM_006447.3",-0.000570898095249189,0.996734125609171,0.99751255106239,-0.00409317797428388,95.3728116312915
"3276","NM_002568.4",-0.000288753045679981,0.997208152969298,0.99751255106239,-0.00349906849291778,974.370051814726
"3277","NM_001025.5",-4.34967604397791e-05,0.999709075890603,0.999709075890603,-0.00036461930727264,755.242200654762
"3278","NM_001005221.2",0.862536806461341,0.90542810070255,NA,0.118807204559654,0.0537867411227739
"3279","NM_001005277.1",0.862536806461341,0.90542810070255,NA,0.118807204559654,0.0537867411227739
"3280","NM_198317.3",-1.06048214349,0.125250968571182,NA,-1.53310101128975,15.5589011728569
"3281","NM_032129.3",-0.0990073140383873,0.979876159890056,NA,-0.0252241679007586,0.412097194167844
"3282","NM_001160184.2",-1.9920357900968,0.358400080461004,NA,-0.918417981245123,0.527601824459147
"3283","NM_001367552.1",-0.0199673637657504,0.997789639120486,NA,-0.00277028008225731,0.255821938878039
"3284","NM_001369898.1",NA,NA,NA,NA,0
"3285","NM_001369897.1",NA,NA,NA,NA,0
"3286","NM_001291367.2",0,1,NA,0,0.0266316858717332
"3287","NM_001291366.2",0,1,NA,0,0.0287856225222498
"3288","NM_021170.4",-2.17212614806939,0.0446767622210182,NA,-2.00768512579427,23.1198453715826
"3289","NM_198576.4",-1.39957432042046,0.0445820961643046,NA,-2.00857621197847,24.9730180218082
"3290","NM_001305275.2",-1.39576744902532,0.136956144562805,NA,-1.48722216223969,6.1149927405733
"3291","NM_001364727.2",-1.06067635146306,0.883843027734732,NA,-0.14609926360923,0.0568199452157577
"3292","NM_001205252.2",-0.100064521021466,0.938515426984879,NA,-0.0771359088126387,1.15491483054069
"3293","NM_001330306.2",-0.277949080880218,0.776049139371154,NA,-0.284471411981327,2.502081552944
"3294","NM_001363525.2",-1.65613884384316,0.319461812562805,NA,-0.995564454805547,1.1574982183014
"3295","NM_017891.5",-1.04840414775754,0.387613416168477,NA,-0.863953534888053,2.64663139149864
"3296","NM_001130045.2",NA,NA,NA,NA,0
"3297","NM_001371649.1",NA,NA,NA,NA,0
