,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
12979,NM_022340.4,RBSN,-0.083113298,0.807128106,0.886727765,-0.244132624,19.45511739
12980,NM_001364172.1,ZDHHC22,0.456117309,0.807379224,0.886871784,0.243808387,6.782143242
12981,NM_001024465.3,SOD2,-0.046991781,0.807383591,0.886871784,-0.243802749,53.98477657
12982,NM_007001.3,SLC35D2,0.065230693,0.807733029,0.88718728,0.243351607,23.56568764
12983,NM_025147.4,COQ10B,0.064621062,0.807952296,0.887291419,0.243068548,25.77497362
12984,NM_001010927.3,TIAM2,0.128285158,0.80789618,0.887291419,0.243140987,6.632612769
12985,NM_001163258.2,MINDY1,-0.16092328,0.808198227,0.887459933,-0.24275109,4.632538597
12986,NM_001085451.2,LNP1,0.113353926,0.808292457,0.887459933,0.24262946,7.825757154
12987,NM_001023587.3,ABCC5,0.065480494,0.808274657,0.887459933,0.242652436,24.2732729
12988,NM_001297779.2,NMNAT1,-0.160549673,0.808481617,0.88753094,-0.242385309,4.669187439
12989,NM_001355186.2,ABHD5,0.104429144,0.80843414,0.88753094,0.242446587,10.20061161
12990,NM_178450.5,MARCHF3,0.129060165,0.808611997,0.887605733,0.242217033,6.219144152
12991,NM_015526.3,CLIP3,-0.160779327,0.808979615,0.887872818,-0.241742604,4.39775821
12992,NM_001303425.2,ZNF639,-0.067894596,0.808979848,0.887872818,-0.241742303,24.7429462
12993,NM_001303126.2,RHEBL1,-0.158538983,0.809460437,0.888322938,-0.241122161,4.348824093
12994,NM_016175.4,MRNIP,0.068743093,0.80951457,0.888322938,0.241052315,28.52884191
12995,NM_001271783.2,FAR2,0.056339356,0.809578535,0.888324766,0.240969784,35.14491174
12996,NM_001330727.2,COPS4,0.16177732,0.809665256,0.88835156,0.240857896,4.460233542
12997,NM_001346409.2,SF1,0.435599043,0.810670607,0.888989089,0.239560994,6.262525319
12998,NM_006170.4,NOP2,0.241632528,0.810419838,0.888989089,0.239884448,6.305190246
12999,NM_001126129.2,GINS3,-0.160628667,0.810664525,0.888989089,-0.239568838,6.352123718
13000,NM_004232.4,SOCS6,0.077875626,0.810581613,0.888989089,0.239675779,16.52222883
13001,NM_001288834.2,C19orf44,0.095850768,0.810682736,0.888989089,0.23954535,11.67406772
13002,NM_001330161.2,ING5,-0.089480953,0.810595397,0.888989089,-0.239658,14.23752167
13003,NM_005476.7,GNE,0.215292489,0.810319351,0.888989089,0.240014068,6.475816113
13004,NM_001346404.1,PGAP2,-0.157060967,0.810945168,0.88907602,-0.23920688,5.490244233
13005,NM_016047.4,SF3B6,-0.02020764,0.810930401,0.88907602,-0.239225925,380.5525457
13006,NM_152731.3,BEND6,0.130196776,0.810949065,0.88907602,0.239201855,5.326415853
13007,NM_020324.3,ABCD4,0.144815679,0.811194258,0.88927646,0.238885644,6.414153858
13008,NM_198926.2,INKA2,-0.162226087,0.811438537,0.889352994,-0.238570636,5.252419448
13009,NM_001242902.1,AKAP1,0.164420071,0.811451185,0.889352994,0.238554326,5.430917251
13010,NM_001349126.2,NKTR,0.164689824,0.811334247,0.889352994,0.238705119,4.604613934
13011,NM_005789.4,PSME3,0.035292588,0.811609706,0.889458366,0.23834992,153.1123426
13012,NM_032558.3,MFSD14B,0.051514668,0.811918032,0.889727884,0.237952376,38.91026535
13013,NM_001352028.1,PHF21A,-0.107036743,0.811981173,0.889728698,-0.237870968,10.06431712
13014,NM_002208.5,ITGAE,0.059652161,0.812460374,0.890185376,0.23725319,28.20406674
13015,NM_004219.4,PTTG1,-0.027762125,0.813003863,0.890712415,-0.236552643,613.2953504
13016,NM_001289953.1,ZNF761,0.112737768,0.813228098,0.890889632,0.236263641,9.564898578
13017,NM_182640.3,MRPS9,0.031253641,0.813486228,0.891103951,0.23593098,115.5032797
13018,NM_018157.4,RIC8B,0.146709577,0.813651088,0.891216075,0.235718532,4.710563417
13019,NM_001008396.3,WDHD1,-0.134847536,0.814020857,0.891442709,-0.235242067,8.725725298
13020,NM_001319054.1,GEMIN7,0.051793422,0.814108069,0.891442709,0.235129698,42.1527714
13021,NM_000662.8,NAT1,0.145041737,0.814098442,0.891442709,0.235142103,4.908549449
13022,NM_198841.4,FAM120AOS,-0.107221602,0.814016724,0.891442709,-0.235247393,9.159909209
13023,NM_001319077.2,HMGA1,0.278967927,0.814389138,0.891613538,0.234767572,7.051050148
13024,NM_001279358.2,LYPLA1,-0.167746082,0.814363152,0.891613538,-0.234801051,4.912097601
13025,NM_001372051.1,CASP8,0.149921681,0.814583357,0.891757703,0.234517361,9.849037871
13026,NM_016464.5,TMEM138,-0.065286414,0.814722998,0.891842103,-0.234337471,23.68916748
13027,NM_001129898.2,KRBOX4,0.081094572,0.815239389,0.892338869,0.233672307,14.77118886
13028,NM_012316.5,KPNA6,-0.041451743,0.815559402,0.892620626,-0.233260148,59.77059618
13029,NM_001031855.3,LONRF3,0.112494012,0.815671317,0.892674596,0.233116018,7.763170509
13030,NM_020718.3,USP31,0.094602112,0.815764121,0.892707644,0.232996503,10.81867641
13031,NM_032042.6,FAM172A,0.088886815,0.81600209,0.892831016,0.232690058,17.09102871
13032,NM_001363057.2,MTUS1,-0.157917872,0.815991208,0.892831016,-0.232704071,6.631399431
13033,NM_001172110.1,SENP8,0.090719464,0.816081478,0.892849367,0.23258783,11.39422446
13034,NM_001282205.2,SIGMAR1,0.456974269,0.816524501,0.893211397,0.232017397,63.66429563
13035,NM_197977.3,ZNF189,-0.159934509,0.816537665,0.893211397,-0.23200045,5.834873383
13036,NM_015918.4,POP5,-0.042720816,0.816963522,0.893486428,-0.231452192,59.09146456
13037,NM_001284256.2,GUCD1,-0.333218052,0.817039731,0.893486428,-0.231354086,6.730056259
13038,NM_022875.3,SMN2,-0.029111213,0.817019309,0.893486428,-0.231380376,148.510966
13039,NM_002197.3,ACO1,0.079775243,0.816958842,0.893486428,0.231458217,15.78784413
13040,NM_012288.4,TRAM2,-0.075749527,0.817424121,0.893838232,-0.230859286,17.03816127
13041,NM_001367401.1,WASHC2C,0.129356737,0.817498892,0.893851446,0.230763045,7.40676345
13042,NM_020699.4,GATAD2B,0.050818703,0.817591617,0.893884287,0.230643698,38.26546468
13043,NM_207344.4,SPRYD4,-0.105350662,0.817876618,0.894127324,-0.230276889,9.011643375
13044,NM_001034852.3,SMOC1,-0.071361678,0.818196813,0.894321269,-0.229864821,21.57253942
13045,NM_005245.4,FAT1,0.055565159,0.818177919,0.894321269,0.229889135,32.24764103
13046,NM_001353250.1,CYRIB,0.276113549,0.818272212,0.894321269,0.229767794,4.764524034
13047,NM_001198719.2,RBBP7,-0.062261566,0.818304902,0.894321269,-0.229725727,45.95657738
13048,NM_001349852.2,TOP3B,-0.158543052,0.818497619,0.894394785,-0.229477741,6.778339943
13049,NM_000535.7,PMS2,-0.261503643,0.818437287,0.894394785,-0.229555374,5.166318771
13050,NM_016224.5,SNX9,-0.053270008,0.818857688,0.894719676,-0.229014446,35.21686699
13051,NM_152309.3,PIK3AP1,0.102699899,0.819200719,0.894748698,0.228573119,9.066293995
13052,NM_001363805.1,ARL17B,-0.029190288,0.819099393,0.894748698,-0.228703475,133.8598723
13053,NM_024692.6,CLIP4,-0.149790481,0.819260748,0.894748698,-0.228495894,12.46985717
13054,NM_001320704.2,TTC3,-0.165665228,0.819194187,0.894748698,-0.228581522,5.707468363
13055,NM_198920.3,UBE3D,0.062407537,0.819129897,0.894748698,0.228664232,24.89222873
13056,NM_001025357.3,AARD,-0.105223851,0.819194074,0.894748698,-0.228581669,8.215930695
13057,NM_002094.4,GSPT1,-0.060833691,0.819577923,0.895026545,-0.228087879,67.62093741
13058,NM_014822.4,SEC24D,0.096188897,0.819746107,0.895141656,0.227871542,15.12953902
13059,NM_194261.3,UBE2I,0.157068683,0.820060169,0.895379534,0.227467589,67.93896756
13060,NM_001128174.3,UGT8,0.113296335,0.820152331,0.895379534,0.227349055,8.021803426
13061,NM_020381.4,PDSS2,0.083839703,0.820122606,0.895379534,0.227387285,13.04375404
13062,NM_212543.2,B4GALT4,-0.163746544,0.82036449,0.895542586,-0.2270762,5.77052843
13063,NM_001365871.1,TIMM23B,0.050938647,0.821050339,0.896213649,0.226194254,39.85083704
13064,NM_001230.5,CASP10,0.126945168,0.821104924,0.896213649,0.226124071,6.361011452
13065,NM_001370530.1,PDZD9,0.140585779,0.821248153,0.896301371,0.225939915,5.238027616
13066,NM_198141.2,GANC,0.10266659,0.821360893,0.896355807,0.225794965,8.348560309
13067,NM_152595.5,PGBD4,0.115884183,0.821442791,0.896376579,0.225689673,7.147561833
13068,NM_007191.5,WIF1,0.116591661,0.821958626,0.896806642,0.225026542,6.714748588
13069,NM_001195250.2,APTX,-0.162986701,0.821962691,0.896806642,-0.225021317,5.98093619
13070,NM_001346818.1,TPMT,0.10299836,0.822061181,0.896845477,0.224894714,9.538288828
13071,NM_001037582.3,SCD5,0.058717679,0.822247624,0.896980251,0.224655065,29.20606238
13072,NM_001080125.2,CASP8,0.13142927,0.822515796,0.897204157,0.224310385,6.208692736
13073,NM_001367710.1,MIDEAS,0.094024439,0.82258995,0.897216408,0.224215079,11.67248142
13074,NM_001294145.2,SSB,-0.163463725,0.822707616,0.89725793,-0.224063856,5.452677649
13075,NM_198495.2,CTAGE4,0.14064375,0.82275387,0.89725793,0.224004412,4.46996043
13076,NM_018704.3,CTTNBP2NL,0.066254853,0.823716933,0.897273732,0.222766897,20.75950626
13077,NM_001024593.2,MSS51,0.10196897,0.823302626,0.897273732,0.22329923,8.914042003
13078,NM_001320441.2,USP54,0.140254653,0.823857033,0.897273732,0.2225869,4.376293906
13079,NM_007244.3,PRR4,-0.086665992,0.823919275,0.897273732,-0.222506936,13.58713162
13080,NM_001017523.2,ABTB3,0.10263077,0.823462151,0.897273732,0.223094253,9.425975525
13081,NM_001370331.1,ELF1,-0.344653877,0.823242788,0.897273732,-0.22337612,8.091896661
13082,NM_001329946.2,KIAA0586,-0.158620159,0.823311276,0.897273732,-0.223288116,4.504532685
13083,NM_004687.5,MTMR4,-0.045326942,0.823467124,0.897273732,-0.223087864,44.57657221
13084,NM_005134.4,PPP4R1,0.058381698,0.823255831,0.897273732,0.22335936,35.19883175
13085,NM_014248.4,RBX1,0.026742113,0.823015129,0.897273732,0.223668666,150.8564301
13086,NM_006574.4,CSPG5,0.11773328,0.823332362,0.897273732,0.223261022,7.281120043
13087,NM_020928.2,ZSWIM6,0.062369366,0.823836797,0.897273732,0.222612898,23.19337082
13088,NM_175873.6,SOWAHA,0.139215584,0.823224323,0.897273732,0.223399847,4.558963291
13089,NM_001197238.2,BTN2A2,-0.160685939,0.823566531,0.897273732,-0.222960138,4.371357406
13090,NM_020340.5,ARFGEF3,-0.061966929,0.823981724,0.897273732,-0.222426706,23.26908977
13091,NM_003014.4,SFRP4,0.139006289,0.822961143,0.897273732,0.223738042,4.714141811
13092,NM_001351348.1,SPDYE18,-0.157123793,0.824026897,0.897273732,-0.222368673,4.388760072
13093,NM_053016.6,PALM2AKAP2,0.138981065,0.824019225,0.897273732,0.222378528,4.348308431
13094,NM_078629.4,MSL3,-0.046052802,0.823593704,0.897273732,-0.222925225,48.89218153
13095,NM_004538.6,NAP1L3,0.139211157,0.823513625,0.897273732,0.223028115,4.740203285
13096,NM_152457.3,ZNF597,0.138995796,0.824122852,0.897281349,0.222245402,4.578032326
13097,NM_001945.3,HBEGF,-0.08598571,0.824159747,0.897281349,-0.222198006,11.02610863
13098,NM_001280560.2,ANP32E,0.138597283,0.824340877,0.897322314,0.221965325,5.08253279
13099,NM_001083914.3,CTBP2,0.116274623,0.824826676,0.897322314,0.221341324,17.61173758
13100,NM_001257320.2,APBB1,0.170510347,0.824814307,0.897322314,0.221357211,11.20215823
13101,NM_001164144.3,CHAMP1,0.207865474,0.824771202,0.897322314,0.221412575,6.433167239
13102,NM_023003.5,TM6SF1,-0.155426693,0.824751571,0.897322314,-0.221437789,4.360204174
13103,NM_001303412.2,RPRD1A,0.069526784,0.824598613,0.897322314,0.221634256,19.4272602
13104,NM_152527.5,SLC16A14,0.053267961,0.824359587,0.897322314,0.22194129,29.35704594
13105,NM_175848.2,DNMT3B,0.219211844,0.824560406,0.897322314,0.221683333,5.274273328
13106,NM_020706.2,SCAF4,-0.040243345,0.824814262,0.897322314,-0.221357268,58.783733
13107,NM_175884.6,CCDC71L,0.138804455,0.824680737,0.897322314,0.221528771,4.431040299
13108,NM_001326341.2,CELF2,-0.155841316,0.825097079,0.897446207,-0.220994033,4.417322564
13109,NM_004984.4,KIF5A,-0.073768348,0.825192315,0.897446207,-0.220871723,16.54923537
13110,NM_001311175.2,TNFAIP8L3,0.115624271,0.825105,0.897446207,0.22098386,6.024002016
13111,NM_001128431.4,SLC39A14,0.052103678,0.825146376,0.897446207,0.220930721,34.80449818
13112,NM_001288976.2,XRCC6,-0.152459433,0.825295816,0.897490318,-0.220738803,6.03989822
13113,NM_147233.2,NCOA1,-0.094213278,0.825592759,0.897744769,-0.220357478,13.33422335
13114,NM_002757.4,MAP2K5,-0.164439386,0.825829544,0.89793377,-0.220053429,4.881979047
13115,NM_020705.3,TBC1D24,0.114575362,0.826201559,0.89826977,0.219575775,8.410302494
13116,NM_173811.4,HARBI1,-0.103168677,0.826468122,0.89835975,-0.21923355,8.192292423
13117,NM_018269.4,ADI1,-0.043658147,0.826427904,0.89835975,-0.219285182,48.77530705
13118,NM_001135733.2,TP53INP1,0.108995734,0.826473329,0.89835975,0.219226866,9.05246039
13119,NM_002493.5,NDUFB6,0.050375539,0.826645697,0.898478618,0.219005586,44.34333247
13120,NM_020853.2,FAM234B,0.042741926,0.826804428,0.898582648,0.218801821,48.1603578
13121,NM_005801.4,EIF1,-0.024056269,0.826989667,0.898646979,-0.218564041,789.8117479
13122,NM_032689.5,ZNF607,-0.084319321,0.826969426,0.898646979,-0.218590022,13.92482854
13123,NM_212554.4,EEF1AKMT2,0.102194867,0.827266594,0.8988794,0.218208588,7.996958783
13124,NM_001007088.2,ZNF182,0.095902361,0.827523443,0.899089971,0.217878931,12.93420916
13125,NM_001098398.2,COPA,0.135829859,0.828793507,0.900401265,0.216249198,6.080984433
13126,NM_001365426.1,COG4,0.114918505,0.829127213,0.90069518,0.215821084,5.981536667
13127,NM_031210.6,SLIRP,0.02297421,0.829240929,0.900750088,0.215675207,649.4319736
13128,NM_005274.3,GNG5,0.025228115,0.82945768,0.9009169,0.215397165,208.5970983
13129,NM_001127181.2,CENPL,-0.158754826,0.829575508,0.900976248,-0.215246027,4.340201833
13130,NM_001370231.1,KAZN,0.087560445,0.829805912,0.901157844,0.2149505,10.80817077
13131,NM_001320395.1,PCNP,0.077187263,0.829950145,0.90124584,0.214765509,16.93811111
13132,NM_001323529.2,SREK1,0.11372122,0.830154338,0.901398927,0.214503628,7.169617564
13133,NM_001099625.2,MTFR1L,-0.038539401,0.830400902,0.901597995,-0.214187424,61.540412
13134,NM_184231.3,NCKIPSD,-0.296435679,0.830652382,0.901772548,-0.213864939,5.388095048
13135,NM_001128853.2,SRRT,0.108456317,0.830688156,0.901772548,0.213819066,15.39574777
13136,NM_001363880.1,MCCC1,-0.157756138,0.830810092,0.901836259,-0.213662711,5.943793159
13137,NM_014435.4,NAAA,-0.084021276,0.830887583,0.90185172,-0.213563349,10.36986892
13138,NM_001190726.2,RERG,0.136800426,0.83121517,0.902138614,0.213143328,5.420144407
13139,NM_001128126.3,AP4S1,0.093239062,0.831344873,0.902210712,0.212977038,10.27440372
13140,NM_001370534.1,RFWD3,-0.068061131,0.831726288,0.902540331,-0.212488064,43.99211199
13141,NM_138281.3,DLX4,0.063338392,0.831853675,0.902540331,0.212324766,21.95213997
13142,NM_005253.4,FOSL2,-0.101302767,0.831926799,0.902540331,-0.212231031,8.393560394
13143,NM_001171506.2,MCFD2,-0.104334618,0.831965082,0.902540331,-0.212181957,9.677227868
13144,NM_001195643.2,DHFR2,0.1133286,0.831840027,0.902540331,0.212342261,7.63398996
13145,NM_022063.3,FAM204A,-0.082502578,0.832141111,0.902609396,-0.211956321,12.00095189
13146,NM_014444.5,TUBGCP4,0.054994065,0.832155349,0.902609396,0.21193807,28.08886571
13147,NM_001034024.2,DMAP1,-0.182995126,0.832221951,0.902612976,-0.211852702,16.85093334
13148,NM_001300728.2,ATMIN,0.070241653,0.832380112,0.902647198,0.211649983,21.89110052
13149,NM_152544.3,TRMT44,0.095061775,0.832375556,0.902647198,0.211655822,9.43438338
13150,NM_001142778.2,HSD3B7,0.138274569,0.832585764,0.902801552,0.211386406,4.363826545
13151,NM_001349183.2,RNF144A,-0.084534478,0.832828622,0.902996222,-0.211075161,12.12139109
13152,NM_178496.4,MB21D2,0.071018557,0.832919041,0.903025594,0.210959286,15.75748897
13153,NM_018715.4,RCC2,-0.048319749,0.832991234,0.903035201,-0.210866771,57.25657278
13154,NM_007170.3,TESK2,-0.081723122,0.83308816,0.90304676,-0.210742563,12.5682514
13155,NM_001126115.1,TP53,-0.103984424,0.83312856,0.90304676,-0.210690793,61.62766645
13156,NM_014388.7,UTP25,0.066241555,0.833195591,0.90305077,0.210604897,18.69310689
13157,NM_001240.4,CCNT1,-0.046340091,0.833270903,0.903063754,-0.210508391,48.41933503
13158,NM_001321743.1,FAM168B,0.163719688,0.833368695,0.903101096,0.210383083,4.343845847
13159,NM_020642.4,AKIP1,-0.092717984,0.833914764,0.903520221,-0.209683424,14.1713422
13160,NM_005968.5,HNRNPM,0.031198063,0.833962173,0.903520221,0.209622685,118.2684887
13161,NM_017771.5,PXK,0.059186311,0.834008917,0.903520221,0.209562799,21.61056809
13162,NM_001292035.3,TAB2,0.149663709,0.833969758,0.903520221,0.209612968,17.56836008
13163,NM_005785.4,RNF41,-0.159566619,0.834101046,0.90355138,-0.20944477,4.97690651
13164,NM_018412.4,ST7,0.114528619,0.834586398,0.904008466,0.208823022,8.070425637
13165,NM_194463.2,RNF128,-0.106038873,0.834776649,0.904145859,-0.208579329,8.03831371
13166,NM_012310.5,KIF4A,0.030913155,0.835553998,0.904919069,0.207583744,87.96078618
13167,NM_001352078.2,CCDC91,0.175546687,0.83633728,0.905217342,0.20658077,8.600910397
13168,NM_001286968.2,JUND,0.071033062,0.836011514,0.905217342,0.20699788,14.88674336
13169,NM_005354.6,JUND,0.071033062,0.836011514,0.905217342,0.20699788,14.88674336
13170,NM_001321150.2,USF2,-0.155200181,0.836086373,0.905217342,-0.206902027,5.287895034
13171,NM_004598.4,SPOCK1,0.093339848,0.836096145,0.905217342,0.206889515,7.927259855
13172,NM_001135694.2,VDAC3,-0.106560212,0.836258317,0.905217342,-0.20668187,8.874983508
13173,NM_032342.3,PGAP4,-0.191248066,0.836262285,0.905217342,-0.206676789,11.77119446
13174,NM_007371.4,BRD3,-0.063870794,0.836300957,0.905217342,-0.206627275,20.57849102
13175,NM_021199.4,SQOR,0.059082091,0.836488332,0.90525242,0.206387375,21.86882994
13176,NM_001320912.2,FXYD5,0.12010731,0.836496661,0.90525242,0.206376712,7.844531844
13177,NM_016359.5,NUSAP1,-0.049370868,0.836580162,0.905274078,-0.206269807,61.3023671
13178,NM_153693.5,HOXC6,0.161964156,0.83669841,0.90533333,0.206118421,4.384719252
13179,NM_001308115.2,NFYC,0.104040505,0.836986847,0.905370615,0.205749171,8.993585462
13180,NM_001206799.2,PKM,0.096890378,0.836897126,0.905370615,0.205864027,10.61185324
13181,NM_001348078.2,LONP2,0.066276205,0.836979311,0.905370615,0.205758818,17.24070546
13182,NM_001204091.2,RPS10,-0.373516941,0.83697164,0.905370615,-0.205768638,7.76450233
13183,NM_001271007.2,CENPX,-0.229052889,0.837126018,0.905452468,-0.205571019,9.458821886
13184,NM_001042388.3,PPP4R1,-0.073632244,0.837565268,0.905807686,-0.205008777,19.63057658
13185,NM_001371306.1,SH3BP4,0.077929922,0.837581481,0.905807686,0.204988025,14.66149681
13186,NM_001134673.4,NFIA,0.197080199,0.837710804,0.905857434,0.204822505,4.525841422
13187,NM_017541.4,CRYGS,0.104071826,0.83775454,0.905857434,0.204766527,7.861581304
13188,NM_001013694.3,SRRD,0.052368305,0.838051603,0.906109934,0.204386341,26.45231784
13189,NM_013313.5,YPEL1,0.103244041,0.838231577,0.906235807,0.204156021,7.125156447
13190,NM_001323073.1,PFKP,0.032352821,0.838484144,0.906371421,0.203832821,140.6341498
13191,NM_053064.5,GNG2,-0.084065434,0.838474851,0.906371421,-0.203844713,17.04842854
13192,NM_001433.5,ERN1,-0.098411691,0.83881455,0.906591122,-0.203410044,8.391319253
13193,NM_001365766.2,L3MBTL4,-0.081383151,0.838788881,0.906591122,-0.203442888,11.09068793
13194,NM_001346413.2,PCF11,0.092263832,0.839017784,0.906604621,0.203150011,9.587386089
13195,NM_052978.4,TRIM9,0.10339046,0.838992941,0.906604621,0.203181796,7.152151347
13196,NM_001366253.2,VPS53,-0.106624177,0.838935486,0.906604621,-0.203255307,10.2869741
13197,NM_001323580.2,IFT52,0.136641577,0.839278736,0.906658732,0.202816148,4.965989678
13198,NM_001367550.1,LRBA,0.114180541,0.839197989,0.906658732,0.202919453,5.805754946
13199,NM_020801.4,ARRDC3,0.05482083,0.8393222,0.906658732,0.202760542,24.32430922
13200,NM_001321707.2,NCOA2,0.082140588,0.839262526,0.906658732,0.202836887,12.64121304
13201,NM_017448.5,LDHC,0.104312049,0.839397576,0.906671468,0.202664111,6.496784419
13202,NM_001227.5,CASP7,0.035285166,0.840043347,0.906816267,0.201838033,71.1395688
13203,NM_001032731.2,OAS2,0.119792315,0.839864536,0.906816267,0.202066757,9.453578211
13204,NM_001040444.2,PHF11,0.161253314,0.840167592,0.906816267,0.201679113,6.190529247
13205,NM_006577.6,B3GNT2,0.05622657,0.83998535,0.906816267,0.201912218,22.43224201
13206,NM_032718.5,MFSD9,0.066530919,0.839881555,0.906816267,0.202044987,17.35752131
13207,NM_014850.4,SRGAP3,0.119781625,0.839698066,0.906816267,0.202279704,5.903936652
13208,NM_001277077.1,HOMER1,0.113508995,0.84010746,0.906816267,0.201756027,5.65909606
13209,NM_007355.4,HSP90AB1,-0.016346444,0.840028001,0.906816267,-0.201857662,2053.524421
13210,NM_006808.3,SEC61B,0.031839916,0.839961877,0.906816267,0.201942244,111.390503
13211,NM_001170931.2,FOXO4,-0.071945032,0.839610401,0.906816267,-0.202391848,15.08033149
13212,NM_133436.3,ASNS,-0.024684863,0.840273447,0.906861875,-0.20154372,188.7721054
13213,NM_145265.3,CCDC127,0.062295429,0.840368143,0.906895433,0.201422602,18.95801556
13214,NM_004578.4,RAB4A,0.031619527,0.840443711,0.906908346,0.201325952,71.53081639
13215,NM_152390.3,TMEM178A,0.101445186,0.840605525,0.907014316,0.201119001,7.448504143
13216,NM_001330276.2,WDSUB1,0.140218223,0.840802288,0.907157977,0.200867363,4.918996535
13217,NM_207005.3,USF1,0.102725722,0.840994509,0.907265346,0.200621546,10.87365695
13218,NM_001291965.1,WASF3,-0.09949765,0.841029058,0.907265346,-0.200577365,8.020756768
13219,NM_001130912.3,SUGT1,0.120292343,0.841320457,0.907511037,0.200204745,5.079322734
13220,NM_001316943.2,PARP16,-0.062701877,0.841548877,0.907688762,-0.199912675,19.94131664
13221,NM_001354076.1,MTRF1,0.119922977,0.84189855,0.907997233,0.1994656,5.17579121
13222,NM_002947.5,RPA3,0.035820294,0.84209382,0.908139145,0.199215954,58.82438607
13223,NM_001257273.2,ZNF451,0.119932429,0.842513359,0.908522876,0.19867963,4.888211392
13224,NM_001306093.1,PTGR3,-0.109544655,0.842594362,0.908541516,-0.198576086,10.20310964
13225,NM_001185118.2,MYNN,-0.102657028,0.842704392,0.90859145,-0.19843544,7.081869877
13226,NM_001248002.2,ARNTL2,0.138278139,0.843099664,0.908880178,0.197930215,4.340897991
13227,NM_001277065.2,MFF,0.110958752,0.843050774,0.908880178,0.197992701,25.00171201
13228,NM_001366585.1,SRRM1,0.120081461,0.843343269,0.90907406,0.197618872,5.102541299
13229,NM_001270367.1,TMEM254,0.175648073,0.843427572,0.909096209,0.19751113,6.717554613
13230,NM_001025247.2,TAF5L,0.049941541,0.84355953,0.909101001,0.197342491,26.94684993
13231,NM_001562.4,IL18,-0.079397949,0.843524743,0.909101001,-0.197386948,11.89187077
13232,NM_001301038.2,BCLAF1,-0.098275353,0.843627653,0.909105706,-0.197255434,12.57684771
13233,NM_014268.4,MAPRE2,-0.037980372,0.843785243,0.909206814,-0.197054048,50.21744006
13234,NM_022350.5,ERAP2,-0.057365745,0.843946074,0.9093114,-0.196848528,20.64332639
13235,NM_024625.4,ZC3HAV1,-0.095254068,0.844064968,0.909370788,-0.196696604,11.99719681
13236,NM_017787.5,WBP1L,0.150316462,0.844144221,0.909387462,0.196595335,8.015203887
13237,NM_213622.4,STAMBP,0.04014793,0.844475929,0.90967608,0.196171507,42.9392851
13238,NM_004740.3,MYO18A,-0.098696093,0.844797722,0.909953975,-0.19576038,8.103954106
13239,NM_020715.3,PLEKHH1,-0.047833953,0.845473539,0.91033808,-0.194897055,34.08654341
13240,NM_012325.3,MAPRE1,-0.017139257,0.845434659,0.91033808,-0.19494672,308.5719983
13241,NM_001429.4,EP300,-0.043358689,0.845464186,0.91033808,-0.194909003,44.58495387
13242,NM_001253384.2,RPL15,-0.07830798,0.845446514,0.91033808,-0.194931576,11.40352801
13243,NM_014961.5,RUFY3,0.120539194,0.845346802,0.91033808,0.195058945,5.004829874
13244,NM_012406.4,PRDM4,-0.03943922,0.845634164,0.910384552,-0.194691886,43.26383423
13245,NM_001127715.2,STXBP5,0.120078073,0.845644392,0.910384552,0.194678822,4.93139695
13246,NM_001303528.2,TUBB6,0.097666217,0.845763516,0.910444056,0.194526669,8.803933481
13247,NM_001199263.3,UCHL5,0.078895586,0.84622536,0.910521345,0.19393681,12.24914954
13248,NM_001031685.3,TP53BP2,0.029153547,0.845905657,0.910521345,0.194345122,83.63372244
13249,NM_017858.3,TIPIN,-0.048887744,0.846163237,0.910521345,-0.194016149,30.13958634
13250,NM_001136196.2,TNPO2,-0.156447346,0.846058008,0.910521345,-0.194150542,8.03454805
13251,NM_001184939.3,EPB41L5,0.061985697,0.846068426,0.910521345,0.194137236,16.83983745
13252,NM_001371911.1,MAP3K2,0.130818434,0.846346161,0.910521345,0.193782537,5.163699926
13253,NM_006775.3,QKI,-0.043470111,0.846338737,0.910521345,-0.193792019,38.57241317
13254,NM_001366649.2,SUMF2,-0.078057589,0.846317066,0.910521345,-0.193819694,24.14528083
13255,NM_001297566.2,UQCRH,0.068014345,0.84646407,0.910579493,0.193631961,26.11810069
13256,NM_001199165.4,CEP112,0.090804943,0.846867664,0.91073882,0.193116585,10.41031942
13257,NM_001320487.2,TRABD,-0.158274036,0.846844239,0.91073882,-0.193146497,7.355951808
13258,NM_001099645.2,RPL22L1,0.050792384,0.84685532,0.91073882,0.193132348,30.86510333
13259,NM_001352651.2,PCM1,-0.103050471,0.846821057,0.91073882,-0.193176098,8.219785162
13260,NM_001371453.1,BCS1L,0.056434419,0.847011311,0.910755922,0.192933165,21.75866542
13261,NM_018138.5,TBCCD1,0.053775815,0.846960557,0.910755922,0.192997971,23.00253197
13262,NM_206937.2,LIG4,-0.219964368,0.847195793,0.910885599,-0.192697613,8.324744141
13263,NM_001320731.2,ZBTB21,0.071350778,0.847948419,0.911626066,0.191736748,14.99433395
13264,NM_001348689.2,ZNF726,0.084161557,0.848345768,0.911854534,0.191229532,9.438613959
13265,NM_001163377.2,QPCTL,-0.098530704,0.848270745,0.911854534,-0.191325294,6.866365609
13266,NM_001353993.1,MTMR1,0.069769169,0.848352777,0.911854534,0.191220585,14.74622794
13267,NM_001350210.2,OSBPL9,0.103542263,0.848579893,0.911890343,0.190930693,6.595379683
