,targeet_id,symbol,log2FC,pvalue,padj,statistic,baseMean
294,NM_001130967.3,ZNF385A,-5.742036091,0.008972243,0.252923007,-2.613109973,13.10913142
295,NM_002206.3,ITGA7,-1.732235647,0.020389149,0.252923007,-2.319108587,14.99068129
296,NM_001487.3,BLOC1S1,-1.624224365,0.007684107,0.252923007,-2.665643749,89.10440625
297,NM_033082.4,SARNP,0.445238336,0.005545877,0.252923007,2.773488685,311.9336301
298,NM_001029.5,RPS26,-1.296567308,0.017250057,0.252923007,-2.381334136,467.2776043
299,NM_021104.2,RPL41,-0.678010037,0.003303427,0.252923007,-2.937994717,7173.469262
300,NM_002475.5,MYL6B,-1.586423349,0.012893757,0.252923007,-2.486690357,129.5576594
301,NM_079423.4,MYL6,-0.668389883,0.01154889,0.252923007,-2.525636527,417.0841851
302,NM_173595.4,ANKRD52,-1.093125503,0.017851237,0.252923007,-2.368689405,28.7526091
303,NM_003920.5,TIMELESS,-0.43818053,0.020554305,0.252923007,-2.316072594,94.66429319
304,NM_001300905.2,BAZ2A,-3.599623613,0.006582327,0.252923007,-2.717268083,13.58408584
305,NM_001282601.2,PTGES3,0.81973478,0.00350837,0.252923007,2.919283515,41.15717231
306,NM_005594.6,NACA,-2.195358736,0.015955104,0.252923007,-2.409940925,51.75819574
307,NM_001320193.2,NACA,-2.029567156,0.001857988,0.252923007,-3.112040813,75.88488117
308,NM_001351217.2,R3HDM2,-5.689118856,0.017171315,0.252923007,-2.383018851,9.878671011
309,NM_004990.4,MARS1,-0.780414126,0.002161844,0.252923007,-3.067047628,229.4131569
310,NM_178502.4,DTX3,-1.433624363,0.021963328,0.252923007,-2.291001484,31.90128384
311,NM_006812.4,OS9,-0.695244002,0.020241002,0.252923007,-2.321850218,134.2996575
312,NM_000075.4,CDK4,-0.565318941,0.008834541,0.252923007,-2.61839138,166.8424571
313,NM_018448.5,CAND1,0.458778166,0.019349398,0.252923007,2.338730256,84.36479595
314,NM_001367990.1,MDM2,0.393688984,0.026198215,0.252923007,2.223260868,93.44846499
315,NM_001307924.3,NAP1L1,0.356215283,0.016875111,0.252923007,2.389417543,515.7403561
316,NM_006838.4,METAP2,0.385117394,0.020746363,0.252923007,2.312568724,135.9429075
317,NM_000895.3,LTA4H,0.367084444,0.010827912,0.252923007,2.548204029,318.3001565
318,NM_016053.4,WASHC3,0.402796919,0.019413324,0.252923007,2.33749763,89.68730496
319,NM_182729.3,TXNRD1,-0.395753787,0.023321738,0.252923007,-2.268122562,110.4435426
320,NM_013300.3,FAM216A,0.356851163,0.024112594,0.252923007,2.255330456,176.7438493
321,NM_002710.4,PPP1CC,0.411878437,0.016280356,0.252923007,2.402569159,410.4957389
322,NM_001320141.2,RPL6,0.669334754,0.018617554,0.252923007,2.353101443,82.59060746
323,NM_006187.4,OAS3,-0.743461844,0.01870294,0.252923007,-2.351399521,52.27852896
324,NM_001002.4,RPLP0,-1.061855096,0.020562499,0.252923007,-2.315922536,3483.074909
325,NM_003746.3,DYNLL1,0.327247129,0.017984889,0.252923007,2.365929079,552.1869949
326,NM_002813.7,PSMD9,-1.651309955,0.018985772,0.252923007,-2.345810215,21.57527373
327,NM_180699.3,SNRNP35,-0.819506206,0.023263414,0.252923007,-2.269080773,24.06901972
328,NM_001367982.1,SCARB1,-1.444969846,0.006792678,0.252923007,-2.706840991,15.31478363
329,NM_006231.4,POLE,-0.886278756,0.026105824,0.252923007,-2.224633919,53.67607387
330,NM_015972.4,POLR1D,0.410837014,0.006953865,0.252923007,2.699045606,242.9059855
331,NM_015932.6,POMP,0.428661578,0.020827978,0.252923007,2.311088298,158.3708071
332,NM_002128.7,HMGB1,-1.046977556,0.018800456,0.252923007,-2.349464115,50.3055627
333,NM_002915.4,RFC3,0.343918083,0.016414471,0.252923007,2.399567093,194.2806149
334,NM_181503.3,EXOSC8,0.383842161,0.019455621,0.252923007,2.336684,182.4094717
335,NM_006022.4,TSC22D1,0.573479644,0.011734029,0.252923007,2.520043612,39.75864034
336,NM_001984.2,ESD,0.423650076,0.005694892,0.252923007,2.764850311,448.9123713
337,NM_018204.5,CKAP2,0.426270887,0.005102337,0.252923007,2.800500865,224.8692762
338,NM_014305.4,TGDS,0.622971248,0.017032289,0.252923007,2.386009972,36.95334548
339,NM_001641.4,APEX1,-0.516319371,0.01678195,0.252923007,-2.391450432,249.0493665
340,NM_001029991.2,METTL17,-1.358351072,0.017115542,0.252923007,-2.384216247,31.33270902
341,NM_002797.5,PSMB5,-1.407623703,0.018631457,0.252923007,-2.352823872,250.2637604
342,NM_001164816.2,ACIN1,-2.394176872,0.004504504,0.252923007,-2.840484634,41.54372397
343,NM_024328.6,THTPA,-1.206058701,0.010101793,0.252923007,-2.572325266,23.69388986
344,NM_003917.5,AP1G2,-1.230162635,0.02125981,0.252923007,-2.30333842,56.75309056
345,NM_001282474.2,AP1G2,-1.679016853,0.019045708,0.252923007,-2.344635122,40.04519347
346,NM_016049.4,EMC9,-1.351400367,0.019379293,0.252923007,-2.338153384,24.50052261
347,NM_006084.5,IRF9,-0.87526864,0.005476482,0.252923007,-2.777583172,66.47621363
348,NM_016576.5,GMPR2,-5.934452594,0.013215462,0.252923007,-2.477909623,14.13480868
349,NM_020195.2,SDR39U1,-0.934611399,0.018967503,0.252923007,-2.346169043,53.54228047
350,NM_018453.4,EAPP,0.354689888,0.024070452,0.252923007,2.256002852,98.85378429
351,NM_003136.4,SRP54,0.320590779,0.026730707,0.252923007,2.215427921,163.3678121
352,NM_002013.4,FKBP3,0.34888678,0.010298998,0.252923007,2.565625418,472.5654117
353,NM_001030001.4,RPS29,-0.686366988,0.005302105,0.252923007,-2.78808245,104.7256775
354,NM_005192.4,CDKN3,0.373076985,0.02149004,0.252923007,2.299262466,258.580635
355,NM_014750.5,DLGAP5,0.455432562,0.011978063,0.252923007,2.512789956,121.8780515
356,NM_004986.4,KTN1,0.437859235,0.016109075,0.252923007,2.406434889,138.8966265
357,NM_001530.4,HIF1A,0.413592682,0.024605212,0.252923007,2.24754509,111.3370118
358,NM_005956.4,MTHFD1,-0.241257585,0.01393565,0.252923007,-2.458917847,406.0098656
359,NM_003861.3,DCAF5,-3.413273259,0.003730066,0.252923007,-2.90013108,16.55863541
360,NM_001037161.2,ACOT1,-1.877964429,0.009463553,0.252923007,-2.594837946,19.45185521
361,NM_006029.5,PNMA1,-0.385142732,0.011983344,0.252923007,-2.512634418,131.3144637
362,NM_014909.5,VASH1,-1.151746982,0.022413447,0.252923007,-2.283287367,31.42341206
363,NM_012111.3,AHSA1,-0.986595025,0.022802089,0.252923007,-2.276734428,154.2356226
364,NM_031210.6,SLIRP,0.308343926,0.00889364,0.252923007,2.616115764,649.4319736
365,NM_012245.3,SNW1,0.332568439,0.019572039,0.252923007,2.334452535,218.3651477
366,NM_206949.3,IFI27L1,-1.828995087,0.016488325,0.252923007,-2.397923128,44.49490521
367,NM_001288956.2,IFI27,-4.632614859,0.014239206,0.252923007,-2.451171572,13.07663058
368,NM_153613.3,LPCAT4,-1.78852655,0.026688988,0.252923007,-2.216036716,32.83164548
369,NM_014335.3,EID1,0.327079852,0.025268898,0.252923007,2.237266953,204.5176837
370,NM_004701.4,CCNB2,0.33504652,0.015661065,0.252923007,2.416719863,214.523143
371,NM_004492.3,GTF2A2,0.372502505,0.026878232,0.252923007,2.213281681,81.86790463
372,NM_032231.7,CIAO2A,0.361782093,0.023944802,0.252923007,2.258013753,118.6119435
373,NM_024798.3,SNX22,-1.386208017,0.012905867,0.252923007,-2.486356335,50.48044647
374,NM_001289986.1,TIPIN,0.541454642,0.022085386,0.252923007,2.288896168,72.21848072
375,NM_017882.3,CLN6,-1.158582613,0.026942785,0.252923007,-2.212345736,37.96838644
376,NM_138555.4,KIF23,0.394541075,0.014899994,0.252923007,2.434800688,113.3647789
377,NM_005697.5,SCAMP2,-1.135150395,0.025272306,0.252923007,-2.237214785,44.21712505
378,NM_002435.3,MPI,-1.431364752,0.024645683,0.252923007,-2.246911512,49.1515819
379,NM_004255.4,COX5A,0.354892694,0.009021056,0.252923007,2.611255165,321.8034321
380,NM_001284377.2,COMMD4,-6.455632595,0.015928885,0.252923007,-2.410540914,15.43623595
381,NM_006715.4,MAN2C1,-2.067877714,0.020084745,0.252923007,-2.324760962,40.34236947
382,NM_000126.4,ETFA,0.407778111,0.009485207,0.252923007,2.594052266,254.764176
383,NM_004378.3,CRABP1,-0.825104134,0.026191203,0.252923007,-2.223364916,70.46072033
384,NM_001102667.2,PSMA4,0.401388301,0.020523366,0.252923007,2.316639722,618.8802159
385,NM_006791.4,MORF4L1,0.371141818,0.019429536,0.252923007,2.337185587,556.1315059
386,NM_007364.4,TMED3,-0.874392776,0.008103658,0.252923007,-2.647720158,100.2304582
387,NM_025238.4,BTBD1,0.439298583,0.008272127,0.252923007,2.640756023,141.6481149
388,NM_001310153.2,GOLGA6L3,-2.535527475,0.008749455,0.252923007,-2.621691657,11.50016575
389,NM_005928.4,MFGE8,-4.409925664,0.001991007,0.252923007,-3.091570532,28.88459695
390,NM_022769.5,CRTC3,-0.923012299,0.009374078,0.252923007,-2.598101511,24.41259821
391,NM_003981.4,PRC1,0.382053948,0.013415557,0.252923007,2.472543011,230.3616695
392,NM_001289149.1,VPS33B,-1.465436655,0.014344065,0.252923007,-2.44852959,12.26886447
393,NM_021005.4,NR2F2,-0.894434351,0.026243561,0.252923007,-2.222588488,24.43457043
394,NM_001145156.1,NR2F2,0.994290138,0.009816809,0.252923007,2.582216104,32.47313557
395,NM_024571.4,SNRNP25,-1.19745648,0.00361671,0.252923007,-2.909790583,58.10545977
396,NM_005009.3,NME4,-1.048426825,0.022046881,0.252923007,-2.289559224,163.0276871
397,NM_001352287.1,RHOT2,-1.863350844,0.020058291,0.252923007,-2.325255709,16.46834483
398,NM_023936.2,MRPS34,-1.494876646,0.015316404,0.252923007,-2.424809917,100.5309446
399,NM_001040427.2,HAGH,-3.782581915,0.004563769,0.252923007,-2.836313016,27.00321906
400,NM_002528.7,NTHL1,-2.565131892,0.021984694,0.252923007,-2.290632225,13.28715459
401,NM_001286627.2,RNPS1,-1.441363874,0.013625037,0.252923007,-2.466999966,23.08198419
402,NM_001694.4,ATP6V0C,-1.182872382,0.009496979,0.252923007,-2.593625808,43.78960673
403,NM_207013.3,ELOB,-6.679620891,0.022413415,0.252923007,-2.283287912,56.52050881
404,NM_001284513.2,PAQR4,-1.409013651,0.021171343,0.252923007,-2.30491485,21.32555879
405,NM_016639.3,TNFRSF12A,-2.083943892,0.009168813,0.252923007,-2.605694752,14.213879
406,NM_001347704.2,THOC6,-6.455455999,0.001547665,0.252923007,-3.165594288,14.97767375
407,NM_001272049.2,TRAP1,-1.159865197,0.01260009,0.252923007,-2.494876702,65.31841357
408,NM_002484.4,NUBP1,-0.827394895,0.017335425,0.252923007,-2.379515271,37.21422477
409,NM_001004067.4,NOMO3,-0.508361738,0.003016336,0.252923007,-2.966068179,118.6291546
410,NM_130464.3,NPIPB3,-1.1006188,0.020482113,0.252923007,-2.317397041,72.25589317
411,NM_148416.2,ATXN2L,1.932697983,0.008426011,0.252923007,2.634504815,14.40792236
412,NM_003321.5,TUFM,-1.71395619,0.011611041,0.252923007,-2.523750169,203.1308026
413,NM_001276275.2,MAZ,-1.938258457,0.01921377,0.252923007,-2.341357279,92.16667983
414,NM_001042539.3,MAZ,-1.8952267,0.021678858,0.252923007,-2.29594795,60.81906933
415,NM_003609.5,HIRIP3,-0.718470789,0.024239314,0.252923007,-2.253314687,63.54756275
416,NM_001040056.3,MAPK3,-0.987327877,0.012689475,0.252923007,-2.492367257,39.06320935
417,NM_001039182.4,BOLA2B,-1.989671123,0.025837134,0.252923007,-2.228651016,104.8230049
418,NM_006110.3,CD2BP2,-1.356661378,0.01161691,0.252923007,-2.523572525,52.56825382
419,NM_001207033.1,RNF40,-3.438393671,0.026418592,0.252923007,-2.22000259,15.23793389
420,NM_004604.5,STX4,-0.808528671,0.018180556,0.252923007,-2.361920179,33.03938273
421,NM_024006.6,VKORC1,-0.91162239,0.014548885,0.252923007,-2.443417751,88.72319726
422,NM_032188.3,KAT8,-0.900067766,0.00661587,0.252923007,-2.715585474,49.60611043
423,NM_001323511.2,AMFR,-0.543253758,0.012707072,0.252923007,-2.49187507,68.77152471
424,NM_007006.3,NUDT21,0.389322739,0.021285148,0.252923007,2.302887964,135.8325769
425,NM_016062.4,CIAO2B,-1.958063559,0.006619834,0.252923007,-2.715387105,97.76519597
426,NM_001950.4,E2F4,-1.36435342,0.0244095,0.252923007,-2.250621831,37.94441952
427,NM_004691.5,ATP6V0D1,-1.540081388,0.024551875,0.252923007,-2.248381474,27.34625321
428,NM_005796.3,NUTF2,-0.446255854,0.014523714,0.252923007,-2.444042546,110.3378334
429,NM_017803.5,DUS2,-0.978632248,0.00975374,0.252923007,-2.584439556,23.58185321
430,NM_013245.3,VPS4A,-1.070065569,0.018809552,0.252923007,-2.349284031,60.27329117
431,NM_018332.5,DDX19A,-0.727586806,0.013119128,0.252923007,-2.480518965,54.73187585
432,NM_153688.4,ZFP1,0.866461466,0.013647981,0.252923007,2.466397432,21.59125771
433,NM_006324.3,CFDP1,0.4024615,0.005768284,0.252923007,2.760670508,245.7654269
434,NM_024731.4,KLHL36,-1.159467323,0.018955347,0.252923007,-2.346407956,14.34992835
435,NM_001861.6,COX4I1,-1.586248836,0.004014215,0.252923007,-2.877042499,508.6849069
436,NM_033251.2,RPL13,-1.437575969,0.013604791,0.252923007,-2.467532389,316.6211217
437,NM_052988.5,CDK10,-2.52523314,0.01018595,0.252923007,-2.569452004,24.95015241
438,NM_000135.4,FANCA,-0.977831366,0.022938844,0.252923007,-2.27445166,25.24229354
439,NM_024792.3,TLCD3A,-0.703041759,0.008852408,0.252923007,-2.617701983,47.74987313
440,NM_006761.5,YWHAE,0.355847257,0.008449993,0.252923007,2.633539808,1956.733492
441,NM_001346574.1,DPH1,-2.123178676,0.022319156,0.252923007,-2.284892086,42.8938577
442,NM_001098509.2,SGSM2,-2.493473595,0.012017166,0.252923007,-2.511639841,11.62278579
443,NM_001330064.2,ARRB2,0.695608088,0.025538675,0.252923007,2.233155747,43.19905611
444,NM_004313.4,ARRB2,-1.49525437,0.01147047,0.252923007,-2.528029537,77.63196695
445,NM_002798.3,PSMB6,-1.277205194,0.004165329,0.252923007,-2.865361883,261.9777868
446,NM_015716.5,MINK1,-1.901338247,0.005361766,0.252923007,-2.784455625,25.81519935
447,NM_005022.4,PFN1,-0.789869265,0.00685632,0.252923007,-2.703743457,1539.044966
448,NM_006612.6,KIF1C,-1.029242588,0.025846314,0.252923007,-2.228513175,34.29831185
449,NM_001212.4,C1QBP,0.353784217,0.023209494,0.252923007,2.269968511,833.6422267
450,NM_020162.4,DHX33,-0.79252503,0.004681553,0.252923007,-2.828165945,50.03256391
451,NM_001199699.2,DHX33,1.655378226,0.004565308,0.252923007,2.83620537,20.74402309
452,NM_174893.4,C17orf49,-0.776199937,0.016937723,0.252923007,-2.388056826,61.72098929
453,NM_000018.4,ACADVL,-1.170458163,0.003343823,0.252923007,-2.934224504,175.7715163
454,NM_024297.3,PHF23,-1.239138846,0.016395232,0.252923007,-2.399996433,38.81019253
455,NM_001143775.2,CTDNEP1,-0.397774413,0.022874501,0.252923007,-2.275524219,170.2114844
456,NM_001970.5,EIF5A,-0.853448049,0.01901065,0.252923007,-2.345322074,1047.42936
457,NM_152766.5,TMEM256,-1.312575058,0.004289066,0.252923007,-2.856080311,195.9467723
458,NM_015670.6,SENP3,-0.67688351,0.011777885,0.252923007,-2.518730249,87.60941175
459,NM_001251.3,CD68,-1.572278681,0.009606183,0.252923007,-2.589692009,22.04757958
460,NM_001330073.1,MPDU1,-1.758697132,0.015933103,0.252923007,-2.410444329,9.792668561
461,NM_004870.4,MPDU1,-0.555024631,0.02133681,0.252923007,-2.301970953,69.54160775
462,NM_004860.4,FXR2,-0.616974189,0.017629649,0.252923007,-2.373306061,91.13777012
463,NM_001320845.1,SAT2,-1.595992486,0.024158398,0.252923007,-2.254600782,31.0891341
464,NM_001126112.2,TP53,-0.780323336,0.026430843,0.252923007,-2.219822149,66.62207785
465,NM_001005271.3,CHD3,-0.961500179,0.006662926,0.252923007,-2.713237878,61.89869352
466,NM_001313951.1,AURKB,-2.175957181,0.003857841,0.252923007,-2.889557769,19.65848474
467,NM_001313953.3,AURKB,-1.046258949,0.022535297,0.252923007,-2.281222273,47.50787305
468,NM_001177802.2,RANGRF,-1.224624896,0.016163755,0.252923007,-2.405196873,14.99041253
469,NM_001348126.1,TRIM16,-1.123551978,0.015951656,0.252923007,-2.410019777,14.42702081
470,NM_001288645.2,ZNF286A,-3.68233609,0.023646161,0.252923007,-2.262830158,10.66114673
471,NM_181716.3,CENPV,-0.516571167,0.007066141,0.252923007,-2.693710989,177.4783111
472,NM_018955.4,UBB,-1.035556521,0.003704592,0.252923007,-2.902278396,2652.322758
473,NM_002018.4,FLII,-2.180409981,0.007493665,0.252923007,-2.674070693,43.38566319
474,NM_015584.5,POLDIP2,-0.606777782,0.010301987,0.252923007,-2.56552476,198.696647
475,NM_033198.4,PIGS,-0.808286314,0.009031467,0.252923007,-2.610860728,127.4381795
476,NM_001363827.1,KIAA0100,-1.728795913,0.013126462,0.252923007,-2.480319721,9.46245751
477,NM_014680.5,KIAA0100,-0.458678509,0.01917302,0.252923007,-2.34214975,108.1745044
478,NM_000984.6,RPL23A,-0.312059501,0.026291631,0.252923007,-2.221876827,4850.903723
479,NM_024835.5,GGNBP2,0.419313874,0.008406137,0.252923007,2.635306379,123.3732663
480,NM_024308.4,DHRS11,-0.943678183,0.016361078,0.252923007,-2.400759658,31.8381041
481,NM_005937.4,MLLT6,-1.016547783,0.021419698,0.252923007,-2.300503735,51.50493911
482,NM_002795.4,PSMB3,-0.884934111,0.010920551,0.252923007,-2.545230872,419.0029167
483,NM_032339.5,MIEN1,-0.720794145,0.008043152,0.252923007,-2.650252976,69.22115011
484,NM_001320803.1,ORMDL3,-1.255011302,0.00354538,0.252923007,-2.916011025,54.82355103
485,NM_002809.4,PSMD3,-0.819747375,0.009695267,0.252923007,-2.586512432,187.3586675
486,NM_001079518.2,MED24,-2.299088889,0.007521521,0.252923007,-2.672826178,12.61896543
487,NM_014815.4,MED24,-2.178582589,0.024870683,0.252923007,-2.24340541,20.01952064
488,NM_003250.6,THRA,-2.737525163,0.012019681,0.252923007,-2.511565979,13.30296426
489,NM_001067.4,TOP2A,0.383241373,0.007138403,0.252923007,2.690317691,752.1845805
490,NM_002276.5,KRT19,-2.122013142,0.025244812,0.252923007,-2.237635847,86.53007372
491,NM_000422.3,KRT17,-2.687874067,0.015076535,0.252923007,-2.430535345,33.93674781
492,NM_021078.3,KAT2A,-1.327760497,0.014847772,0.252923007,-2.436070953,75.65013322
493,NM_001369516.1,STAT3,-1.427489078,0.026281448,0.252923007,-2.222027491,10.00737853
494,NM_025233.7,COASY,-1.759509125,0.009140537,0.252923007,-2.606752632,84.12010202
495,NM_198204.2,MLX,-0.489573396,0.026269919,0.252923007,-2.22219813,79.94271598
496,NM_005854.3,RAMP2,-0.975235224,0.010678999,0.252923007,-2.553031016,23.52562869
497,NM_000988.5,RPL27,-0.634592574,0.009134651,0.252923007,-2.606973204,4647.927434
498,NM_006373.4,VAT1,-0.777048885,0.015122952,0.252923007,-2.429421209,173.608014
499,NM_025104.4,DBF4B,-1.169439089,0.011255848,0.252923007,-2.53465387,35.60885754
500,NM_004247.4,EFTUD2,-0.433204426,0.023830734,0.252923007,-2.259847222,152.145672
501,NM_176096.3,CDK5RAP3,-1.566863024,0.00525291,0.252923007,-2.791100869,124.2156811
502,NM_001278198.2,CDK5RAP3,-0.721208143,0.012378478,0.252923007,-2.501167035,135.5343965
503,NM_005831.5,CALCOCO2,0.364651844,0.025719134,0.252923007,2.230426616,106.1232227
504,NM_001002027.2,ATP5MC1,-0.715709188,0.019636438,0.252923007,-2.333223129,264.6905614
505,NM_007241.4,SNF8,-0.605524131,0.00743805,0.252923007,-2.676567882,100.1353108
506,NM_006546.4,IGF2BP1,-0.556755452,0.020196078,0.252923007,-2.322685058,86.18611851
507,NM_002634.4,PHB1,-0.951875672,0.003211567,0.252923007,-2.946726952,302.8611953
508,NM_016504.3,MRPL27,-0.975387891,0.002005327,0.252923007,-3.089442284,145.6911703
509,NM_005749.4,TOB1,0.61826168,0.007396559,0.252923007,2.678441791,55.94413193
510,NM_001018136.3,NME1-NME2,-1.513317917,0.009294554,0.252923007,-2.601025524,268.1598302
511,NM_001018137.3,NME2,-1.93188051,0.01591371,0.252923007,-2.410888569,14.26544439
512,NM_001198682.2,NME2,1.706936388,0.011756011,0.252923007,2.51938479,99.04059556
513,NM_024612.5,DHX40,0.40879246,0.016818781,0.252923007,2.390645562,158.4326246
514,NM_004859.4,CLTC,0.350951311,0.01916064,0.252923007,2.3423908,237.2844285
515,NM_003620.4,PPM1D,0.552154768,0.017869843,0.252923007,2.368304069,39.0588161
516,NM_017647.4,FTSJ3,-0.590549948,0.004873798,0.252923007,-2.815258689,98.46183588
517,NM_002805.6,PSMC5,-0.485696067,0.005758282,0.252923007,-2.761237299,331.7169618
518,NM_001330439.1,SMARCD2,-0.970159382,0.014438206,0.252923007,-2.446172106,127.2042957
519,NM_004396.5,DDX5,-0.571845807,0.004286198,0.252923007,-2.856292686,387.6246059
520,NM_002266.4,KPNA2,0.283732451,0.020941345,0.252923007,2.309040304,812.2200767
521,NM_001033571.1,AMZ2,0.686761121,0.020182321,0.252923007,2.322941025,174.6019156
522,NM_001369389.1,PRKAR1A,-1.325467571,0.018186993,0.252923007,-2.361788947,12.88977009
523,NM_014595.3,NT5C,-2.019716574,0.025664411,0.252923007,-2.231252463,23.67528376
524,NM_001172703.3,GGA3,-3.990858375,0.023162612,0.252923007,-2.270741815,11.43953432
525,NM_001126121.2,SLC25A19,-1.466275227,0.014958344,0.252923007,-2.433386013,32.1739783
526,NM_001256124.2,TRIM65,-1.247788499,0.007121499,0.252923007,-2.691108682,20.43365208
527,NM_001363778.1,SYNGR2,-2.196163485,0.026854812,0.252923007,-2.213621715,18.99425363
528,NM_005567.4,LGALS3BP,-1.584833392,0.024191258,0.252923007,-2.254078061,142.8623018
529,NM_002949.4,MRPL12,-1.542963273,0.016780018,0.252923007,-2.391492683,119.6050894
530,NM_000918.4,P4HB,-0.754342142,0.020598478,0.252923007,-2.315264186,249.258786
